# x_m, y_m, w_tr_right_m, w_tr_left_m
-9.72457, -0.00953, 1.62903, 0.87030
-9.72629, -0.10958, 1.58278, 0.91136
-9.72759, -0.20962, 1.52562, 0.92851
-9.72852, -0.30965, 1.46813, 0.93006
-9.72912, -0.40968, 1.41212, 0.96501
-9.72945, -0.50970, 1.31456, 1.00431
-9.72955, -0.60971, 1.23456, 1.04132
-9.72947, -0.70972, 1.20662, 1.08238
-9.72927, -0.80972, 1.17633, 1.12573
-9.72900, -0.90971, 1.14767, 1.17175
-9.72870, -1.00970, 1.12296, 1.21907
-9.72843, -1.10969, 1.09792, 1.26514
-9.72823, -1.20967, 1.07203, 1.30762
-9.72815, -1.30965, 1.04501, 1.34418
-9.72826, -1.40962, 1.01722, 1.37227
-9.72859, -1.50960, 0.98942, 1.39055
-9.72919, -1.60957, 0.96221, 1.39990
-9.73012, -1.70954, 0.93597, 1.40165
-9.73142, -1.80951, 0.91198, 1.39804
-9.73315, -1.90947, 0.89001, 1.38973
-9.73529, -2.00944, 0.86913, 1.37669
-9.73782, -2.10941, 0.86301, 1.37300
-9.74074, -2.20937, 0.86095, 1.37081
-9.74400, -2.30933, 0.84625, 1.35584
-9.74761, -2.40928, 0.83524, 1.34221
-9.75153, -2.50922, 0.82826, 1.33193
-9.75574, -2.60916, 0.82261, 1.32373
-9.76023, -2.70909, 0.81882, 1.31803
-9.76497, -2.80902, 0.81617, 1.31429
-9.76994, -2.90893, 0.81415, 1.31210
-9.77513, -3.00883, 0.81230, 1.31112
-9.78051, -3.10872, 0.81011, 1.31098
-9.78607, -3.20859, 0.80710, 1.31136
-9.79177, -3.30845, 0.80272, 1.31165
-9.79761, -3.40829, 0.79672, 1.31134
-9.80356, -3.50812, 0.78932, 1.31027
-9.80960, -3.60793, 0.78101, 1.30869
-9.81571, -3.70772, 0.77225, 1.30647
-9.82187, -3.80750, 0.76352, 1.30331
-9.82806, -3.90725, 0.75528, 1.29901
-9.83428, -4.00698, 0.74797, 1.29345
-9.84059, -4.10670, 0.74200, 1.28624
-9.84704, -4.20640, 0.73775, 1.27762
-9.85368, -4.30609, 0.73546, 1.26764
-9.86056, -4.40577, 0.73504, 1.25264
-9.86775, -4.50544, 0.73631, 1.24437
-9.87530, -4.60512, 0.73911, 1.24417
-9.88326, -4.70479, 0.74326, 1.22852
-9.89168, -4.80447, 0.74862, 1.20796
-9.90063, -4.90416, 0.75498, 1.18847
-9.91015, -5.00386, 0.76222, 1.16781
-9.92030, -5.10357, 0.77025, 1.14759
-9.93113, -5.20329, 0.77834, 1.12861
-9.94272, -5.30302, 0.78784, 1.11156
-9.95514, -5.40269, 0.79693, 1.09736
-9.96846, -5.50227, 0.79748, 1.08686
-9.98278, -5.60172, 0.80076, 1.08058
-9.99816, -5.70097, 0.80956, 1.07839
-10.01470, -5.79999, 0.81670, 1.07968
-10.03246, -5.89872, 0.82349, 1.08393
-10.05154, -5.99712, 0.83000, 1.09060
-10.07200, -6.09515, 0.83580, 1.09915
-10.09394, -6.19276, 0.84090, 1.10904
-10.11742, -6.28989, 0.84509, 1.11973
-10.14253, -6.38650, 0.84850, 1.13066
-10.16936, -6.48255, 0.85046, 1.14130
-10.19797, -6.57799, 0.85006, 1.15112
-10.22844, -6.67277, 0.84840, 1.15975
-10.26067, -6.76693, 0.84568, 1.16737
-10.29446, -6.86056, 0.84183, 1.17433
-10.32959, -6.95372, 0.83709, 1.18091
-10.36586, -7.04651, 0.83157, 1.18742
-10.40306, -7.13901, 0.82538, 1.19418
-10.44099, -7.23130, 0.81864, 1.20145
-10.47944, -7.32346, 0.81148, 1.20953
-10.51820, -7.41558, 0.80400, 1.21892
-10.55706, -7.50773, 0.79632, 1.22915
-10.59582, -7.60000, 0.78857, 1.24099
-10.63427, -7.69247, 0.78084, 1.25461
-10.67220, -7.78522, 0.77345, 1.25752
-10.70941, -7.87834, 0.76689, 1.25807
-10.74568, -7.97191, 0.76174, 1.26748
-10.78082, -8.06601, 0.75854, 1.27451
-10.81461, -8.16072, 0.75786, 1.27789
-10.84685, -8.25612, 0.76025, 1.27882
-10.87732, -8.35230, 0.76626, 1.27706
-10.90603, -8.44925, 0.77637, 1.27171
-10.93341, -8.54676, 0.79078, 1.26278
-10.95999, -8.64458, 0.80970, 1.25044
-10.98628, -8.74247, 0.83325, 1.23496
-11.01282, -8.84017, 0.86143, 1.21719
-11.04011, -8.93745, 0.89532, 1.19808
-11.06868, -9.03406, 0.93284, 1.17860
-11.09905, -9.12976, 0.97503, 1.15970
-11.13174, -9.22429, 1.03072, 1.14230
-11.16726, -9.31741, 1.05218, 1.12758
-11.20614, -9.40888, 1.05895, 1.11602
-11.24890, -9.49845, 1.11204, 1.10865
-11.29606, -9.58588, 1.12374, 1.10910
-11.34814, -9.67091, 1.14259, 1.11220
-11.40555, -9.75329, 1.19034, 1.13009
-11.46816, -9.83265, 1.19313, 1.17931
-11.53565, -9.90857, 1.18783, 1.21476
-11.60767, -9.98065, 1.21007, 1.26577
-11.68391, -10.04849, 1.24504, 1.36614
-11.76403, -10.11167, 1.24797, 1.47937
-11.84770, -10.16979, 1.24417, 1.54258
-11.93460, -10.22244, 1.25848, 1.61649
-12.02439, -10.26922, 1.28121, 1.72880
-12.11674, -10.30971, 1.27974, 1.78578
-12.21133, -10.34364, 1.27448, 1.88546
-12.30784, -10.37116, 1.27428, 2.00361
-12.40597, -10.39254, 1.27437, 2.08133
-12.50541, -10.40803, 1.27675, 2.18074
-12.60584, -10.41790, 1.27982, 2.24490
-12.70695, -10.42240, 1.28156, 2.27738
-12.80844, -10.42181, 1.28025, 2.39498
-12.90998, -10.41638, 1.27842, 2.70569
-13.01129, -10.40637, 1.30125, 2.92704
-13.11200, -10.39183, 1.32250, 3.00650
-13.21177, -10.37262, 1.32149, 3.05357
-13.31021, -10.34855, 1.37298, 2.91067
-13.40696, -10.31946, 1.40563, 2.74019
-13.50166, -10.28517, 1.39601, 2.63214
-13.59392, -10.24553, 1.39812, 2.51290
-13.68339, -10.20034, 1.40155, 2.39729
-13.76969, -10.14945, 1.40377, 2.28871
-13.85247, -10.09274, 1.40751, 2.18437
-13.93154, -10.03048, 1.41165, 2.08603
-14.00676, -9.96312, 1.41408, 1.99342
-14.07799, -9.89108, 1.42676, 1.90766
-14.14510, -9.81481, 1.44361, 1.82703
-14.20794, -9.73475, 1.44225, 1.75162
-14.26639, -9.65135, 1.44049, 1.69356
-14.32030, -9.56503, 1.44366, 1.60369
-14.36954, -9.47624, 1.44685, 1.49299
-14.41397, -9.38542, 1.44732, 1.44510
-14.45352, -9.29297, 1.44539, 1.36802
-14.48840, -9.19908, 1.44650, 1.29416
-14.51895, -9.10388, 1.44802, 1.26194
-14.54547, -9.00750, 1.43900, 1.19992
-14.56828, -8.91006, 1.43682, 1.15752
-14.58770, -8.81171, 1.43586, 1.13892
-14.60405, -8.71256, 1.42437, 1.11658
-14.61764, -8.61275, 1.41412, 1.09770
-14.62879, -8.51240, 1.41184, 1.08176
-14.63782, -8.41165, 1.40911, 1.06746
-14.64505, -8.31062, 1.39803, 1.05503
-14.65079, -8.20945, 1.38820, 1.04403
-14.65536, -8.10826, 1.37956, 1.03426
-14.65908, -8.00719, 1.37054, 1.02554
-14.66213, -7.90629, 1.36158, 1.01777
-14.66456, -7.80557, 1.35290, 1.01106
-14.66639, -7.70501, 1.34265, 1.00551
-14.66765, -7.60459, 1.33582, 1.00119
-14.66836, -7.50432, 1.33593, 0.99822
-14.66855, -7.40417, 1.32864, 0.99674
-14.66825, -7.30413, 1.31821, 0.99659
-14.66748, -7.20419, 1.31002, 0.99839
-14.66627, -7.10433, 1.30203, 1.00186
-14.66465, -7.00456, 1.29474, 1.00282
-14.66264, -6.90484, 1.28838, 1.00420
-14.66027, -6.80518, 1.28292, 1.00844
-14.65757, -6.70556, 1.27836, 1.01364
-14.65455, -6.60596, 1.27459, 1.01992
-14.65126, -6.50637, 1.27153, 1.02730
-14.64772, -6.40679, 1.26910, 1.03554
-14.64394, -6.30720, 1.26720, 1.04456
-14.63997, -6.20759, 1.26575, 1.05438
-14.63581, -6.10794, 1.26465, 1.06430
-14.63150, -6.00825, 1.26381, 1.07519
-14.62704, -5.90853, 1.26312, 1.08756
-14.62243, -5.80878, 1.26249, 1.09045
-14.61770, -5.70900, 1.26182, 1.09228
-14.61284, -5.60919, 1.26103, 1.10303
-14.60786, -5.50935, 1.26003, 1.11300
-14.60278, -5.40949, 1.25874, 1.12238
-14.59761, -5.30961, 1.25708, 1.13204
-14.59235, -5.20970, 1.25496, 1.14135
-14.58701, -5.10978, 1.25229, 1.15040
-14.58161, -5.00985, 1.24899, 1.15873
-14.57615, -4.90990, 1.24498, 1.16722
-14.57064, -4.80994, 1.24017, 1.17475
-14.56509, -4.70997, 1.23447, 1.17584
-14.55951, -4.61000, 1.22780, 1.17779
-14.55392, -4.51001, 1.22009, 1.18353
-14.54831, -4.41003, 1.21123, 1.18730
