# s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
23.6853743,-9.5542440,16.6776536,-1.3758097,-0.1681986,8.0793250,1.0207557
23.7853126,-9.4533128,16.6967021,-1.3925232,-0.1568960,8.0919416,1.7265271
23.8852509,-9.3600094,16.7128235,-1.4065966,-0.1397488,8.1132367,2.8010916
23.9851892,-9.2661840,16.7277559,-1.4190843,-0.1234477,8.1476673,3.8049904
24.0851275,-9.1703510,16.7418457,-1.4303114,-0.1086491,8.1942060,4.7047549
24.1850658,-9.0725584,16.7551635,-1.4403580,-0.0951894,8.2513867,5.0000000
24.2850040,-8.9728543,16.7677795,-1.4492968,-0.0829215,8.3117245,5.0000000
24.3849423,-8.8712867,16.7797644,-1.4571941,-0.0717138,8.3716275,5.0000000
24.4848806,-8.7679036,16.7911884,-1.4641102,-0.0614487,8.4311049,5.0000000
24.5848189,-8.6627530,16.8021220,-1.4700998,-0.0520216,8.4901657,5.0000000
24.6847572,-8.5631223,16.8119349,-1.4751514,-0.0517788,8.5488184,5.0000000
24.7846955,-8.4657744,16.8210189,-1.4804168,-0.0559444,8.6070715,5.0000000
24.8846338,-8.3673464,16.8296579,-1.4861574,-0.0602831,8.6649329,5.0000000
24.9845721,-8.2680169,16.8377772,-1.4923914,-0.0648585,8.7224105,5.0000000
25.0845103,-8.1679646,16.8453024,-1.4991411,-0.0697354,8.7795118,-2.4701536
25.1844486,-8.0673682,16.8521588,-1.5064338,-0.0749819,8.7513486,-5.9170534
25.2843869,-7.9664062,16.8582721,-1.5143018,-0.0806720,8.6835144,-5.5447112
25.3843252,-7.8652574,16.8635677,-1.5227828,-0.0868871,8.6194642,-5.1333210
25.4842635,-7.7641004,16.8679710,-1.5319206,-0.0937186,8.5597391,-4.9201988
25.5842018,-7.6627648,16.8714195,-1.5417073,-0.0979419,8.5020998,-4.8849641
25.6841401,-7.5614249,16.8738617,-1.5517272,-0.0997771,8.4444840,-4.8404512
25.7840784,-7.4604056,16.8752756,-1.5619074,-0.1017823,8.3870029,-4.7863673
25.8840167,-7.3597504,16.8756512,-1.5722607,-0.1039651,8.3297740,-4.7223599
25.9839549,-7.2595026,16.8749780,-1.5828003,-0.1063341,8.2729225,-4.6480113
26.0838932,-7.1597053,16.8732461,-1.5935400,-0.1088986,8.2165819,-4.5628319
26.1838315,-7.0604021,16.8704453,-1.6044941,-0.1116688,8.1608954,-4.4662515
26.2837698,-6.9616362,16.8665652,-1.6156774,-0.1146558,8.1060172,-4.3576101
26.3837081,-6.8634508,16.8615959,-1.6271054,-0.1178717,8.0521134,-4.3574513
26.4836464,-6.7626448,16.8553064,-1.6391352,-0.1193737,7.9978484,-4.3616860
26.5835847,-6.6593076,16.8475912,-1.6515012,-0.1193969,7.9431593,-4.4651944
26.6835230,-6.5569280,16.8386773,-1.6637995,-0.1200547,7.8867796,-4.5317692
26.7834612,-6.4556543,16.8286048,-1.6760796,-0.1213840,7.8291441,-4.5461155
26.8833995,-6.3556348,16.8174140,-1.6883929,-0.1234356,7.7708967,-4.4877927
