# s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
20.0719354,-1.3407633,-9.0863530,-1.9329485,0.7546407,3.0173555,5.1294240
20.1717958,-1.2456554,-9.1186417,-1.8660175,0.5870738,3.1825912,6.0535961
20.2716562,-1.1433251,-9.1465792,-1.8108570,0.4597523,3.3671821,6.7873679
20.3715166,-1.0344345,-9.1705152,-1.7652861,0.3627528,3.5627929,7.0000000
20.4713769,-0.9332570,-9.1886290,-1.7320410,0.2802637,3.7538698,7.0000000
20.5712373,-0.8376740,-9.2029675,-1.7084857,0.2099371,3.9356809,2.5556486
20.6710977,-0.7395563,-9.2156263,-1.6906748,0.1520032,4.0000000,0.0000000
20.7709581,-0.6396038,-9.2269790,-1.6779435,0.1023079,4.0000000,0.0000000
20.8708184,-0.5385162,-9.2373997,-1.6698504,0.0576168,4.0000000,0.0000000
20.9706788,-0.4369935,-9.2472621,-1.6661445,0.0152252,4.0000000,0.0000000
21.0705392,-0.3357353,-9.2569402,-1.6667472,-0.0273578,4.0000000,0.0000000
21.1703996,-0.2350293,-9.2668492,-1.6716934,-0.0606634,4.0000000,0.0000000
21.2702599,-0.1332007,-9.2774048,-1.6757555,-0.0180243,4.0000000,0.0000000
21.3701203,-0.0326871,-9.2880093,-1.6752963,0.0276319,4.0000000,0.0000000
21.4699807,0.0668191,-9.2982275,-1.6701599,0.0754087,4.0000000,0.0000000
21.5698411,0.1656254,-9.3076242,-1.6602584,0.1242425,4.0000000,0.0000000
21.6697014,0.2640393,-9.3157642,-1.6455814,0.1728983,4.0000000,0.0000000
21.7695618,0.3623684,-9.3222124,-1.6262051,0.2199824,4.0000000,0.0000000
21.8694222,0.4609203,-9.3265336,-1.6023011,0.2639816,4.0000000,0.0000000
21.9692826,0.5639975,-9.3283444,-1.5742053,0.2791554,4.0000000,0.0000000
22.0691429,0.6674588,-9.3271715,-1.5443782,0.2987798,4.0000000,0.0000000
22.1690033,0.7700466,-9.3228391,-1.5123108,0.3275205,4.0000000,-3.9607960
22.2688637,0.8709758,-9.3151862,-1.4772499,0.3674141,3.8998650,-6.1024012
22.3687241,0.9694615,-9.3040518,-1.4382938,0.4215530,3.7403437,-5.6391950
22.4685844,1.0647185,-9.2892749,-1.3943315,0.4944692,3.5866288,-4.9633256
22.5684448,1.1559620,-9.2706948,-1.3439672,0.5926805,3.4456679,-4.3742693
22.6683052,1.2630796,-9.2420283,-1.2728047,0.6933116,3.3164733,-3.6778102
22.7681656,1.3629183,-9.2070890,-1.1934429,0.8107772,3.2038196,-2.8369499
22.8680259,1.4547098,-9.1660666,-1.1053421,0.9448526,3.1141391,-1.8106200
22.9678863,1.5382038,-9.1190316,-1.0078614,1.0913790,3.0555268,-0.5490000
23.0677467,1.6131504,-9.0660542,-0.9007934,1.2410859,3.0375314,0.0000000
23.1676071,1.6837291,-9.0027712,-0.7779012,1.3005878,3.0375314,0.0000000
23.2674675,1.7491999,-8.9272576,-0.6524387,1.1949270,3.0375314,0.9748902
23.3673278,1.8047409,-8.8453460,-0.5420218,1.0281653,3.0694141,2.3133430
23.4671882,1.8517823,-8.7580289,-0.4494901,0.8354514,3.1437757,3.7429622
23.5670486,1.8917544,-8.6662986,-0.3756332,0.6420587,3.2605019,2.4039019
23.6669090,1.9248486,-8.5743213,-0.3136396,0.7056907,3.3333139,-2.7263497
