# s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
26.1638577,14.1456899,11.1178859,1.1192106,0.1290823,7.0885247,5.5139767
26.2637198,14.0554064,11.1609702,1.1317654,0.1221336,7.1657838,5.7286299
26.3635818,13.9645113,11.2029899,1.1436648,0.1155303,7.2451779,5.9355135
26.4634439,13.8732356,11.2439115,1.1548924,0.1089590,7.3265317,6.1512922
26.5633059,13.7816306,11.2837879,1.1654515,0.1024201,7.4099007,6.3764566
26.6631680,13.6897478,11.3226726,1.1753454,0.0959120,7.4953426,6.6116471
26.7630300,13.5976388,11.3606186,1.1845771,0.0894310,7.5829194,6.8576597
26.8628921,13.5052843,11.3977072,1.1931561,0.0830486,7.6726987,7.1109060
26.9627541,13.4116529,11.4344063,1.2012516,0.0779502,7.7646974,7.3003436
27.0626162,13.3179445,11.4702915,1.2088189,0.0728777,7.8580265,7.4999052
27.1624782,13.2242089,11.5054043,1.2158607,0.0678223,7.9527663,7.7104770
27.2623403,13.1304958,11.5397859,1.2223789,0.0627741,8.0490037,7.9330897
27.3622023,13.0368550,11.5734778,1.2283749,0.0577221,8.1468331,8.1689334
27.4620644,12.9433363,11.6065212,1.2338490,0.0526544,8.2463581,8.4193741
27.5619264,12.8487548,11.6393833,1.2388540,0.0471665,8.3476927,8.7132492
27.6617885,12.7534392,11.6719955,1.2433106,0.0412881,8.4512851,9.0000000
27.7616505,12.6583732,11.7040822,1.2471540,0.0353015,8.5569701,9.0000000
27.8615126,12.5635866,11.7357019,1.2503778,0.0292007,8.6613656,9.0000000
27.9613746,12.4691094,11.7669130,1.2529750,0.0229788,8.7645177,9.0000000
28.0612367,12.3749714,11.7977740,1.2549381,0.0166279,8.8664699,9.0000000
28.1610987,12.2806543,11.8285218,1.2562794,0.0113632,8.9672629,9.0000000
28.2609608,12.1847906,11.8596488,1.2573742,0.0103532,9.0669356,9.0000000
28.3608229,12.0893081,11.8905421,1.2583610,0.0093073,9.1655245,9.0000000
28.4606849,11.9941800,11.9212229,1.2592377,0.0082277,9.2630640,9.0000000
28.5605470,11.8993796,11.9517122,1.2600020,0.0071168,9.3595872,9.0000000
28.6604090,11.8048802,11.9820309,1.2606520,0.0059775,9.4551250,9.0000000
28.7602711,11.7105827,12.0122232,1.2611865,0.0048986,9.5497071,9.0000000
28.8601331,11.6148151,12.0428313,1.2617278,0.0058717,9.6433616,9.0000000
28.9599952,11.5192967,12.0732977,1.2623658,0.0068568,9.7361153,9.0000000
29.0598572,11.4240186,12.1036153,1.2631011,0.0078537,9.8279935,9.0000000
29.1597193,11.3289723,12.1337772,1.2639344,0.0088619,9.9190208,8.0762707
29.2595813,11.2341489,12.1637763,1.2648663,0.0098810,10.0000000,0.0000000
29.3594434,11.1395398,12.1936054,1.2658975,0.0109106,10.0000000,0.0000000
29.4593054,11.0437181,12.2237030,1.2670208,0.0114464,10.0000000,0.0000000
29.5591675,10.9480669,12.2536264,1.2681943,0.0119738,10.0000000,0.0000000
29.6590295,10.8526144,12.2833620,1.2694179,0.0125048,10.0000000,0.0000000
29.7588916,10.7573540,12.3129074,1.2706917,0.0130391,10.0000000,0.0000000
29.8587536,10.6622792,12.3422598,1.2720159,0.0135766,10.0000000,0.0000000
29.9586157,10.5673783,12.3714184,1.2733905,0.0141182,10.0000000,0.0000000
30.0584777,10.4713994,12.4007598,1.2748490,0.0149453,10.0000000,0.0000000
30.1583398,10.3755859,12.4298937,1.2763872,0.0157752,10.0000000,0.0000000
30.2582018,10.2799259,12.4588160,1.2780052,0.0166072,10.0000000,0.0000000
30.3580639,10.1844079,12.4875227,1.2797031,0.0174404,10.0000000,0.0000000
30.4579260,10.0890201,12.5160095,1.2814808,0.0182741,10.0000000,0.0000000
30.5577880,9.9936502,12.5443023,1.2833405,0.0191581,10.0000000,0.0000000
30.6576501,9.8975723,12.5726047,1.2853240,0.0204485,10.0000000,0.0000000
30.7575121,9.8015822,12.6006679,1.2874333,0.0217339,10.0000000,0.0000000
30.8573742,9.7056596,12.6284853,1.2896679,0.0230122,10.0000000,0.0000000
30.9572362,9.6097844,12.6560504,1.2920269,0.0242811,10.0000000,0.0000000
31.0570983,9.5139363,12.6833567,1.2945096,0.0255386,10.0000000,0.0000000
31.1569603,9.4180103,12.7104214,1.2971195,0.0269545,10.0000000,0.0000000
31.2568224,9.3218404,12.7372755,1.2999036,0.0288078,10.0000000,-6.4714080
31.3566844,9.2256218,12.7638452,1.3028705,0.0306306,9.9351650,-8.8574720
31.4565465,9.1293225,12.7901205,1.3060175,0.0324178,9.8457327,-8.7478377
31.5564085,9.0329105,12.8160917,1.3093420,0.0341645,9.7566028,-8.6478117
31.6562706,8.9363536,12.8417489,1.3128407,0.0358660,9.6676845,-8.5496913
31.7561326,8.8399028,12.8670086,1.3165012,0.0376029,9.5789636,-8.4530692
