# s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
8.8915900,0.0782700,-8.4246432,2.0216271,-0.1146693,5.7434591,5.0000000
8.9914955,-0.0119069,-8.4676399,2.0096253,-0.1253815,5.8297836,5.0000000
9.0914010,-0.1026145,-8.5095037,1.9965958,-0.1352078,5.9148485,5.0000000
9.1913065,-0.1938787,-8.5501386,1.9826347,-0.1440047,5.9987071,5.0000000
9.2912120,-0.2857174,-8.5894565,1.9678496,-0.1517209,6.0814096,5.0000000
9.3911175,-0.3781410,-8.6273783,1.9523459,-0.1584247,6.1630023,5.0000000
9.4910230,-0.4711527,-8.6638329,1.9362190,-0.1642329,6.2435289,5.0000000
9.5909285,-0.5647497,-8.6987569,1.9195525,-0.1692584,6.3230299,5.0000000
9.6908341,-0.6589236,-8.7320936,1.9024188,-0.1736197,6.4015438,4.8851039
9.7907396,-0.7536612,-8.7637922,1.8848808,-0.1773031,6.4773344,4.5610958
9.8906451,-0.8489452,-8.7938082,1.8670195,-0.1799695,6.5473061,4.2852089
9.9905506,-0.9447533,-8.8221071,1.8489591,-0.1812410,6.6123709,4.0755188
10.0904561,-1.0410580,-8.8486675,1.8308478,-0.1809643,6.6736634,3.9402532
10.1903616,-1.1378273,-8.8734834,1.8128459,-0.1789950,6.7323910,3.8870364
10.2902671,-1.2350252,-8.8965661,1.7951332,-0.1751153,6.7898278,3.9268777
10.3901726,-1.3326126,-8.9179459,1.7779116,-0.1691053,6.8473641,4.0712601
10.4900781,-1.4305479,-8.9376754,1.7614042,-0.1607660,6.9065098,4.3314805
10.5899836,-1.5287885,-8.9558306,1.7458515,-0.1499653,6.9688848,4.7168796
10.6898891,-1.6272911,-8.9725133,1.7315019,-0.1366981,7.0361808,5.0000000
10.7897946,-1.7260135,-8.9878504,1.7185960,-0.1211136,7.1068203,5.0000000
10.8897001,-1.8249157,-9.0019929,1.7073516,-0.1035903,7.1767646,5.0000000
10.9896056,-1.9239591,-9.0151118,1.6979344,-0.0845634,7.2460337,5.0000000
11.0895111,-2.0231077,-9.0273939,1.6905013,-0.0635980,7.3146469,5.0000000
11.1894166,-2.1223323,-9.0390469,1.6852770,-0.0409968,7.3826225,5.0000000
11.2893221,-2.2216054,-9.0502935,1.6823077,-0.0184477,7.4499778,5.0000000
11.3892276,-2.3208986,-9.0613569,1.6815787,0.0034332,7.5167297,-10.5232386
11.4891332,-2.4201874,-9.0724535,1.6829544,0.0239623,7.3755384,-9.6705650
11.5890387,-2.5194491,-9.0837875,1.6863601,0.0443987,7.2433611,-8.6897763
11.6889442,-2.6186590,-9.0955621,1.6918416,0.0652518,7.1224973,-7.7845342
11.7888497,-2.7177893,-9.1079829,1.6993890,0.0857246,7.0124555,-6.9530340
11.8887552,-2.8168087,-9.1212518,1.7089560,0.1056177,6.9126868,-6.2066540
11.9886607,-2.9156816,-9.1355642,1.7204666,0.1244674,6.8223956,-5.5576989
12.0885662,-3.0143678,-9.1511039,1.7337827,0.1417929,6.7405187,-5.0004332
12.1884717,-3.1128230,-9.1680389,1.7487540,0.1575221,6.6659921,-4.5220897
12.2883772,-3.2109987,-9.1865199,1.7652096,0.1717801,6.5978699,-4.0916000
12.3882827,-3.3088420,-9.2066821,1.7830517,0.1851463,6.5356209,-3.7426444
12.4881882,-3.4062950,-9.2286495,1.8021556,0.1967606,6.4781571,-3.5091694
12.5880937,-3.5032970,-9.2525263,1.8222882,0.2057618,6.4238110,-3.3897993
12.6879992,-3.5997877,-9.2783901,1.8431903,0.2121365,6.3708735,-3.3883197
12.7879047,-3.6957091,-9.3062911,1.8645922,0.2157721,6.3175158,-3.3833973
12.8878102,-3.7910078,-9.3362515,1.8862210,0.2167054,6.2637820,-3.4878983
12.9877157,-3.8856369,-9.3682665,1.9078125,0.2150790,6.2079018,-3.6975398
13.0876212,-3.9795584,-9.4023063,1.9291239,0.2111901,6.1481083,-4.0009316
13.1875267,-4.0727433,-9.4383194,1.9499546,0.2057889,6.0827465,-4.3693143
13.2874323,-4.1651707,-9.4762414,1.9702350,0.2000883,6.0105547,-4.7540158
13.3873378,-4.2568249,-9.5160043,1.9899134,0.1935870,5.9310086,-5.1711009
