# s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
57.0623373,-3.2467789,-9.9871455,-2.8391099,0.8376229,3.5737906,-1.2016165
57.1622713,-3.2132847,-10.0805084,-2.7547740,0.8616776,3.5400303,-1.1724532
57.2622054,-3.1719551,-10.1706509,-2.6683145,0.8804688,3.5067761,-1.1278767
57.3621394,-3.1232973,-10.2562521,-2.5808109,0.9006027,3.4744859,-0.8770686
57.4620734,-3.0679501,-10.3362648,-2.4915075,0.9349551,3.4491672,-0.5777943
57.5620075,-3.0051053,-10.4114136,-2.3981705,0.9695223,3.4323857,-0.2803412
57.6619415,-2.9347456,-10.4808654,-2.3007364,0.9995240,3.4242138,-0.0567481
57.7618756,-2.8568540,-10.5437874,-2.1994970,1.0195796,3.4225572,0.0000000
57.8618096,-2.7714132,-10.5993469,-2.0951405,1.0244241,3.4225572,0.0000000
57.9617437,-2.6784100,-10.6467092,-1.9887506,1.0098419,3.4225572,0.1708149
